application_id,age,city_tier,employment_type,employment_years,annual_income_inr,residence_type,bureau_score,credit_inquiries_6m,overdue_accounts,existing_emi_inr,bank_balance_inr,loan_type,loan_amount_inr,loan_term_months,interest_rate,proposed_emi_inr,foir,loan_to_income_ratio,default
INR0068147,45,Tier 2/3,Professional,13.9,412522.0,Rented,603.0,2,1,10683.0,28814.0,Personal Loan,132086.0,60,17.8,3340.0,0.4079,0.3202,0
INR0026986,23,Mumbai,Self Employed,0.0,466079.0,Owned,644.0,0,0,7270.0,43394.0,Consumer Durable,150925.0,36,12.83,5073.0,0.3178,0.3238,0
INR0069192,56,Tier 2/3,Salaried,27.7,194846.0,Rented,820.0,0,0,4779.0,26212.0,Personal Loan,88271.0,24,8.17,3999.0,0.5406,0.453,0
INR0040732,43,Mumbai,Salaried,7.1,418524.0,Owned,668.0,0,1,15284.0,219536.0,Home Improvement,88162.0,48,14.52,2432.0,0.508,0.2107,0
INR0047927,25,Tier 2/3,Salaried,0.0,1180326.0,Rented,622.0,0,0,8571.0,102161.0,Two Wheeler,300438.0,12,13.07,26845.0,0.3601,0.2545,0
INR0080912,24,Delhi NCR,Self Employed,0.0,732986.0,Owned,607.0,2,1,5613.0,165166.0,Two Wheeler,59821.0,60,21.36,1630.0,0.1186,0.0816,0
INR0001685,25,Delhi NCR,Salaried,0.0,806454.0,Owned,600.0,2,1,38738.0,19710.0,Consumer Durable,439486.0,24,20.28,22429.0,0.9102,0.545,0
INR0087509,58,Delhi NCR,Contract,28.2,215720.0,Rented,681.0,1,0,4143.0,34952.0,Personal Loan,146215.0,24,12.81,6939.0,0.6164,0.6778,0
INR0065608,46,Hyderabad,Professional,18.7,893570.0,Rented,617.0,0,0,7881.0,731818.0,Personal Loan,302033.0,60,17.44,7577.0,0.2076,0.338,0
INR0043916,26,Bengaluru,Salaried,0.0,380042.0,Rented,676.0,0,0,6268.0,18369.0,Personal Loan,131094.0,36,13.43,4444.0,0.3383,0.3449,0
INR0060075,48,Hyderabad,Contract,18.9,799273.0,Rented,735.0,0,0,13738.0,62181.0,Consumer Durable,87950.0,12,10.39,7748.0,0.3226,0.11,0
INR0005847,65,Delhi NCR,Contract,33.8,694786.0,Rented,692.0,0,0,2809.0,24854.0,Two Wheeler,222746.0,24,14.08,10703.0,0.2334,0.3206,0
INR0098203,58,Mumbai,Self Employed,35.4,826638.0,Family Owned,839.0,0,0,13563.0,474028.0,Personal Loan,292480.0,36,8.0,9165.0,0.3299,0.3538,0
INR0089328,44,Mumbai,Professional,11.3,1457960.0,Owned,722.0,0,0,42985.0,80461.0,Two Wheeler,236043.0,36,10.94,7721.0,0.4173,0.1619,0
INR0047706,64,Pune,Salaried,33.9,1419704.0,Owned,816.0,1,0,40746.0,105287.0,Home Improvement,210890.0,24,8.0,9538.0,0.425,0.1485,0
INR0031993,56,Hyderabad,Self Employed,29.0,1099321.0,Rented,678.0,1,0,28091.0,288107.0,Personal Loan,248927.0,18,14.51,15471.0,0.4755,0.2264,0
INR0011977,23,Chennai,Salaried,0.0,830365.0,Owned,530.0,2,0,4440.0,183450.0,Personal Loan,180694.0,36,20.19,6733.0,0.1615,0.2176,0
INR0060999,58,Tier 2/3,Professional,29.5,1956644.0,Rented,665.0,0,0,60540.0,331520.0,Home Improvement,426623.0,18,13.29,26272.0,0.5324,0.218,0
INR0000335,50,Pune,Self Employed,18.2,605949.0,Family Owned,599.0,3,1,17058.0,154951.0,Consumer Durable,170523.0,18,19.35,10990.0,0.5555,0.2814,0
INR0006261,62,Delhi NCR,Salaried,15.7,973090.0,Rented,656.0,0,1,14086.0,123906.0,Two Wheeler,353517.0,36,15.5,12342.0,0.3259,0.3633,0
INR0080183,29,Tier 2/3,Salaried,6.0,821541.0,Owned,623.0,1,0,17555.0,103040.0,Consumer Durable,253724.0,36,15.29,8832.0,0.3854,0.3088,0
INR0048180,30,Tier 2/3,Professional,6.2,488085.0,Owned,665.0,3,0,10083.0,33638.0,Personal Loan,51145.0,36,14.58,1763.0,0.2912,0.1048,0
INR0007199,52,Ahmedabad,Salaried,21.5,1126132.0,Rented,619.0,2,0,14779.0,215281.0,Personal Loan,412590.0,24,15.53,20108.0,0.3718,0.3664,1
INR0055324,27,Tier 2/3,Self Employed,0.0,757855.0,Rented,546.0,0,4,19163.0,84751.0,Personal Loan,184674.0,48,21.73,5791.0,0.3951,0.2437,1
INR0092019,58,Mumbai,Salaried,24.3,1095999.0,Rented,693.0,2,0,27362.0,231863.0,Consumer Durable,851585.0,24,14.25,40987.0,0.7483,0.777,0
INR0057958,44,Bengaluru,Self Employed,16.3,684800.0,Rented,607.0,2,0,6635.0,63176.0,Consumer Durable,133167.0,36,18.31,4835.0,0.201,0.1945,0
INR0047026,33,Mumbai,Contract,0.9,327323.0,Owned,710.0,0,0,12483.0,27936.0,Personal Loan,164837.0,48,11.87,4331.0,0.6164,0.5036,0
INR0084163,43,Pune,Salaried,9.0,333553.0,Family Owned,622.0,0,0,1233.0,65796.0,Personal Loan,72990.0,60,16.37,1789.0,0.1087,0.2188,0
INR0051265,33,Delhi NCR,Salaried,5.6,1370970.0,Rented,656.0,1,0,11602.0,379984.0,Home Improvement,305973.0,12,14.9,27602.0,0.3431,0.2232,0
INR0002089,40,Chennai,Salaried,9.2,790766.0,Rented,591.0,2,3,16427.0,74322.0,Consumer Durable,426456.0,36,23.49,16616.0,0.5014,0.5393,1
INR0065956,54,Ahmedabad,Contract,32.7,555954.0,Family Owned,697.0,1,0,13811.0,72844.0,Home Improvement,189375.0,24,15.37,9215.0,0.497,0.3406,0
INR0021440,54,Mumbai,Salaried,30.4,120000.0,Rented,731.0,0,0,503.0,5846.0,Personal Loan,70678.0,36,12.93,2379.0,0.2882,0.589,0
INR0042096,56,Tier 2/3,Self Employed,19.8,543043.0,Owned,677.0,1,0,21699.0,44685.0,Business Loan,171227.0,36,13.16,5782.0,0.6073,0.3153,0
INR0015741,26,Hyderabad,Self Employed,0.0,194002.0,Owned,618.0,1,0,8643.0,20956.0,Personal Loan,61591.0,24,14.45,2970.0,0.7183,0.3175,0
INR0095806,23,Bengaluru,Contract,0.0,706357.0,Owned,640.0,0,0,12220.0,518510.0,Business Loan,365279.0,12,15.23,33009.0,0.7684,0.5171,0
INR0081714,46,Chennai,Self Employed,18.2,461869.0,Owned,608.0,0,0,12788.0,222970.0,Personal Loan,304523.0,12,18.13,27937.0,1.0581,0.6593,1
INR0056223,49,Bengaluru,Salaried,23.2,382342.0,Owned,676.0,0,0,9684.0,32273.0,Business Loan,128805.0,36,16.88,4585.0,0.4478,0.3369,1
INR0063859,55,Hyderabad,Salaried,30.1,632062.0,Family Owned,642.0,1,0,9562.0,111426.0,Personal Loan,321312.0,36,15.19,11169.0,0.3936,0.5084,0
INR0009778,58,Ahmedabad,Professional,27.5,539832.0,Owned,800.0,1,0,10074.0,5262.0,Two Wheeler,35110.0,24,8.0,1588.0,0.2592,0.065,0
INR0067876,23,Ahmedabad,Salaried,0.0,891854.0,Rented,594.0,0,1,14592.0,30942.0,Business Loan,433231.0,24,18.42,21718.0,0.4886,0.4858,0
INR0060318,23,Delhi NCR,Salaried,0.0,120000.0,Owned,614.0,2,0,300.0,5945.0,Personal Loan,100446.0,24,17.95,5012.0,0.5312,0.8371,0
INR0005446,46,Tier 2/3,Self Employed,20.0,527140.0,Rented,636.0,0,0,10949.0,66449.0,Two Wheeler,111494.0,24,15.49,5432.0,0.3729,0.2115,0
INR0011227,42,Ahmedabad,Contract,1.8,357461.0,Owned,577.0,4,0,9082.0,67549.0,Business Loan,65186.0,36,20.34,2434.0,0.3866,0.1824,0
INR0085124,40,Delhi NCR,Contract,11.9,199630.0,Rented,649.0,0,0,4399.0,17335.0,Personal Loan,111777.0,12,14.97,10087.0,0.8708,0.5599,0
INR0095683,41,Ahmedabad,Salaried,8.6,341444.0,Rented,548.0,4,2,12233.0,34411.0,Personal Loan,54182.0,48,23.35,1747.0,0.4913,0.1587,0
INR0055230,33,Mumbai,Salaried,6.4,1334136.0,Rented,693.0,0,0,13766.0,43847.0,Consumer Durable,2369700.0,24,13.4,113100.0,1.1411,1.7762,0
INR0071074,45,Delhi NCR,Salaried,12.6,184712.0,Owned,616.0,0,0,3724.0,14332.0,Personal Loan,44816.0,36,16.74,1592.0,0.3454,0.2426,0
INR0065142,47,Bengaluru,Salaried,17.5,503357.0,Rented,624.0,0,0,2416.0,40572.0,Home Improvement,102177.0,60,16.06,2488.0,0.1169,0.203,0
INR0006504,64,Kolkata,Salaried,27.2,1227823.0,Owned,723.0,0,0,35396.0,285626.0,Business Loan,916028.0,36,13.37,31029.0,0.6492,0.7461,0
INR0038110,60,Delhi NCR,Salaried,20.4,1622215.0,Rented,742.0,0,0,21820.0,104030.0,Two Wheeler,910376.0,24,11.59,42680.0,0.4771,0.5612,0
INR0091626,35,Bengaluru,Salaried,13.7,831493.0,Rented,645.0,0,2,12204.0,42294.0,Personal Loan,1309447.0,12,16.18,118920.0,1.25,1.5748,1
INR0017754,27,Chennai,Salaried,0.5,412800.0,Family Owned,499.0,3,0,458.0,42578.0,Two Wheeler,52702.0,36,21.14,1989.0,0.0711,0.1277,0
INR0086198,57,Bengaluru,Salaried,23.7,504900.0,Owned,745.0,0,0,1365.0,95125.0,Business Loan,692037.0,60,11.46,15207.0,0.3939,1.3706,0
INR0007633,24,Pune,Salaried,0.0,1324108.0,Owned,703.0,0,0,25344.0,98281.0,Personal Loan,477079.0,60,11.9,10587.0,0.3256,0.3603,0
INR0037914,60,Bengaluru,Salaried,31.4,698846.0,Family Owned,726.0,0,0,1490.0,74518.0,Two Wheeler,53108.0,12,12.98,4743.0,0.107,0.076,0
INR0041856,29,Delhi NCR,Salaried,0.0,415591.0,Owned,667.0,0,0,16065.0,46316.0,Two Wheeler,54701.0,24,15.4,2663.0,0.5408,0.1316,0
INR0089799,30,Delhi NCR,Salaried,13.1,584593.0,Family Owned,743.0,0,0,9132.0,40030.0,Personal Loan,50838.0,12,13.73,4558.0,0.281,0.087,0
INR0072379,42,Chennai,Salaried,2.4,1002450.0,Family Owned,619.0,1,0,34057.0,40703.0,Personal Loan,340056.0,24,18.92,17129.0,0.6127,0.3392,0
INR0091164,60,Kolkata,Self Employed,24.5,2016677.0,Owned,681.0,1,0,57088.0,212042.0,Business Loan,1383919.0,24,15.81,67634.0,0.7421,0.6862,0
INR0071515,32,Chennai,Salaried,5.5,632187.0,Owned,609.0,1,0,8929.0,171002.0,Home Improvement,256183.0,12,18.66,23568.0,0.6168,0.4052,0
INR0012331,56,Pune,Salaried,30.3,1030640.0,Family Owned,,2,0,11817.0,283859.0,Consumer Durable,100215.0,48,13.73,2725.0,0.1693,0.0972,0
INR0009993,65,Delhi NCR,Professional,40.0,1651212.0,Rented,825.0,1,0,9578.0,472283.0,Business Loan,2636494.0,24,11.04,122932.0,0.963,1.5967,0
INR0061513,55,Tier 2/3,Self Employed,22.9,367464.0,Family Owned,669.0,0,0,4508.0,56031.0,Consumer Durable,183345.0,36,14.57,6318.0,0.3535,0.4989,0
INR0058218,47,Mumbai,Contract,10.0,329525.0,Rented,679.0,1,0,4873.0,23120.0,Personal Loan,51793.0,18,12.26,3165.0,0.2927,0.1572,0
INR0002243,65,Delhi NCR,Self Employed,36.0,2465491.0,Rented,761.0,0,0,74222.0,310331.0,Two Wheeler,984774.0,24,10.76,45789.0,0.5841,0.3994,0
INR0056656,62,Delhi NCR,Salaried,30.6,1474582.0,Rented,717.0,1,0,55111.0,150453.0,Personal Loan,113512.0,48,13.07,3049.0,0.4733,0.077,0
INR0006446,27,Ahmedabad,Salaried,0.0,422636.0,Rented,631.0,0,0,17760.0,117254.0,Personal Loan,306077.0,12,13.79,27451.0,1.25,0.7242,0
INR0067701,27,Ahmedabad,Salaried,0.0,556145.0,Rented,633.0,0,0,9796.0,176384.0,Business Loan,338211.0,48,15.46,9491.0,0.4162,0.6081,0
INR0001230,64,Delhi NCR,Professional,28.6,2710787.0,Family Owned,733.0,0,0,32433.0,141442.0,Home Improvement,793437.0,18,11.97,48373.0,0.3577,0.2927,0
INR0085589,40,Delhi NCR,Self Employed,11.4,245046.0,Family Owned,598.0,0,0,5061.0,5073.0,Two Wheeler,25005.0,48,17.91,733.0,0.2837,0.102,0
INR0059284,37,Kolkata,Salaried,4.5,194284.0,Owned,495.0,1,3,9811.0,9940.0,Business Loan,63501.0,18,23.11,4208.0,0.8659,0.3268,1
INR0064269,52,Tier 2/3,Salaried,18.2,389562.0,Rented,698.0,1,0,9134.0,25621.0,Personal Loan,71863.0,36,13.2,2428.0,0.3562,0.1845,0
INR0050646,22,Hyderabad,Self Employed,0.0,437549.0,Rented,514.0,3,1,14266.0,45523.0,Two Wheeler,64287.0,24,21.52,3320.0,0.4823,0.1469,0
INR0089741,23,Bengaluru,Self Employed,1.0,999759.0,Family Owned,615.0,1,1,51382.0,40523.0,Personal Loan,772156.0,60,18.56,19844.0,0.8549,0.7723,0
INR0079362,22,Mumbai,Salaried,0.0,591266.0,Rented,661.0,0,1,27751.0,23410.0,Personal Loan,96323.0,12,14.5,8671.0,0.7392,0.1629,0
INR0083787,50,Delhi NCR,Salaried,22.7,950506.0,Rented,726.0,1,0,19021.0,60933.0,Personal Loan,2167113.0,36,14.09,74164.0,1.1764,2.28,0
INR0019692,38,Ahmedabad,Salaried,9.9,741983.0,Family Owned,661.0,0,0,21103.0,41096.0,Personal Loan,241246.0,18,14.12,14950.0,0.5831,0.3251,0
INR0057617,41,Delhi NCR,Self Employed,13.2,1796570.0,Owned,717.0,0,0,10456.0,308712.0,Home Improvement,295466.0,12,12.04,26257.0,0.2452,0.1645,0
INR0043494,53,Bengaluru,Salaried,24.5,583180.0,Owned,774.0,1,0,4152.0,34770.0,Consumer Durable,312942.0,60,9.14,6517.0,0.2195,0.5366,0
INR0025551,64,Delhi NCR,Salaried,36.6,1156886.0,Owned,860.0,0,0,45170.0,117097.0,Personal Loan,399145.0,24,8.0,18052.0,0.6558,0.345,0
INR0076984,43,Ahmedabad,Salaried,9.3,230195.0,Rented,599.0,1,1,3144.0,8672.0,Home Improvement,114157.0,36,19.03,4186.0,0.3821,0.4959,0
INR0082458,35,Kolkata,Self Employed,9.8,199132.0,Owned,621.0,3,2,12946.0,45000.0,Home Improvement,99557.0,36,19.43,3671.0,1.0014,0.5,1
INR0025130,32,Delhi NCR,Self Employed,0.0,643628.0,Family Owned,620.0,1,1,9265.0,105182.0,Personal Loan,70881.0,18,18.84,4551.0,0.2576,0.1101,0
INR0007703,36,Pune,Salaried,5.5,490250.0,Rented,553.0,2,0,16559.0,73447.0,Personal Loan,82809.0,24,18.83,4168.0,0.5073,0.1689,0
INR0008142,25,Bengaluru,Self Employed,5.6,511464.0,Rented,522.0,3,1,5181.0,54659.0,Two Wheeler,101355.0,36,23.15,3931.0,0.2138,0.1982,0
INR0009834,57,Tier 2/3,Salaried,24.3,136734.0,Rented,707.0,1,0,1148.0,7258.0,Personal Loan,51506.0,36,14.43,1771.0,0.2562,0.3767,0
INR0021563,47,Bengaluru,Salaried,12.9,642650.0,Rented,657.0,0,1,23039.0,24553.0,Business Loan,180293.0,60,17.06,4486.0,0.514,0.2805,0
INR0013735,43,Tier 2/3,Salaried,11.7,399623.0,Owned,601.0,2,1,15628.0,166247.0,Personal Loan,226742.0,12,20.06,21011.0,1.1002,0.5674,1
INR0043181,30,Mumbai,Contract,3.6,364858.0,Family Owned,691.0,0,0,13405.0,52577.0,Personal Loan,39333.0,12,11.33,3482.0,0.5554,0.1078,0
INR0058407,31,Tier 2/3,Salaried,0.0,232352.0,Owned,612.0,1,1,8543.0,23981.0,Home Improvement,60736.0,18,16.2,3823.0,0.6387,0.2614,0
INR0022799,27,Chennai,Self Employed,3.0,187218.0,Rented,565.0,0,1,4201.0,12635.0,Two Wheeler,68724.0,18,18.13,4389.0,0.5506,0.3671,0
INR0032185,65,Tier 2/3,Self Employed,40.0,976263.0,Rented,738.0,0,0,22537.0,240345.0,Home Improvement,105960.0,60,13.02,2412.0,0.3067,0.1085,0
INR0001153,31,Delhi NCR,Professional,6.2,366371.0,Owned,704.0,0,0,2788.0,121527.0,Two Wheeler,62398.0,36,12.12,2076.0,0.1593,0.1703,0
INR0036627,57,Pune,Salaried,30.0,318105.0,Owned,657.0,2,0,10495.0,36739.0,Two Wheeler,28609.0,60,15.37,686.0,0.4218,0.0899,0
INR0022399,30,Delhi NCR,Salaried,0.4,875793.0,Rented,688.0,2,0,33546.0,82451.0,Consumer Durable,59831.0,24,15.42,2913.0,0.4996,0.0683,0
INR0033292,28,Chennai,Salaried,0.0,464167.0,Rented,626.0,0,0,7656.0,40987.0,Home Improvement,61412.0,36,15.76,2152.0,0.2536,0.1323,0
INR0029513,57,Kolkata,Self Employed,37.1,585121.0,Family Owned,691.0,0,0,2795.0,21673.0,Two Wheeler,84492.0,24,10.65,3924.0,0.1378,0.1444,0
INR0079793,42,Tier 2/3,Professional,13.0,755085.0,Owned,690.0,0,0,16698.0,24587.0,Consumer Durable,101353.0,36,11.84,3359.0,0.3187,0.1342,0
INR0015666,59,Ahmedabad,Self Employed,29.7,1081668.0,Rented,739.0,0,0,13571.0,100825.0,Home Improvement,223206.0,24,12.31,10540.0,0.2675,0.2064,0
INR0015334,26,Delhi NCR,Salaried,2.8,494798.0,Rented,610.0,0,1,5590.0,45090.0,Personal Loan,130083.0,60,17.85,3293.0,0.2154,0.2629,0
INR0061977,35,Kolkata,Self Employed,1.4,470166.0,Owned,638.0,0,0,19380.0,236248.0,Personal Loan,372618.0,36,15.21,12954.0,0.8253,0.7925,0
INR0068919,33,Bengaluru,Self Employed,1.0,405649.0,Family Owned,646.0,1,0,4902.0,31606.0,Business Loan,240678.0,48,16.46,6878.0,0.3485,0.5933,0
INR0099157,43,Tier 2/3,Salaried,4.2,292799.0,Family Owned,642.0,0,1,8237.0,7485.0,Two Wheeler,54341.0,36,17.13,1941.0,0.4171,0.1856,0
INR0053939,27,Pune,Self Employed,0.0,270084.0,Rented,654.0,0,0,2958.0,26267.0,Business Loan,140508.0,36,14.63,4845.0,0.3467,0.5202,0
INR0043197,55,Pune,Salaried,35.4,3996487.0,Rented,839.0,0,0,43971.0,1598155.0,Business Loan,3000000.0,24,8.0,135682.0,0.5394,0.7507,0
INR0040351,48,Bengaluru,Self Employed,20.6,806336.0,Family Owned,685.0,1,0,7642.0,62937.0,Personal Loan,158647.0,24,16.34,7794.0,0.2297,0.1968,0
INR0070957,63,Kolkata,Salaried,31.8,533612.0,Family Owned,736.0,0,0,6041.0,149117.0,Personal Loan,202459.0,24,11.64,9497.0,0.3494,0.3794,0
INR0036293,23,Chennai,Salaried,0.0,292940.0,Rented,665.0,0,0,3092.0,10825.0,Personal Loan,35032.0,36,13.17,1183.0,0.1751,0.1196,0
INR0089548,38,Chennai,Self Employed,15.3,477751.0,Family Owned,672.0,1,0,16707.0,13339.0,Two Wheeler,29936.0,60,14.73,708.0,0.4374,0.0627,0
INR0065971,56,Mumbai,Salaried,28.0,1197445.0,Rented,750.0,1,0,26612.0,89108.0,Personal Loan,235817.0,24,11.03,10995.0,0.3769,0.1969,0
INR0042363,35,Bengaluru,Salaried,5.7,270886.0,Owned,574.0,0,1,4509.0,13252.0,Personal Loan,103085.0,12,19.54,9527.0,0.6218,0.3805,0
INR0093423,47,Tier 2/3,Self Employed,24.1,244318.0,Owned,745.0,0,0,9804.0,5917.0,Two Wheeler,111149.0,48,13.09,2987.0,0.6282,0.4549,0
INR0062914,46,Hyderabad,Salaried,16.6,1070273.0,Rented,781.0,0,0,8075.0,233914.0,Consumer Durable,140005.0,60,11.69,3093.0,0.1252,0.1308,0
INR0015594,26,Pune,Salaried,5.7,2917570.0,Rented,765.0,1,0,13559.0,173955.0,Home Improvement,1203806.0,48,11.1,31174.0,0.184,0.4126,0
INR0077092,39,Bengaluru,Salaried,18.6,472794.0,Family Owned,690.0,0,0,11425.0,157385.0,Personal Loan,315075.0,60,12.53,7093.0,0.47,0.6664,0
INR0016929,38,Delhi NCR,Salaried,2.5,605864.0,Rented,456.0,3,2,8293.0,169824.0,Personal Loan,240252.0,18,27.19,16402.0,0.4891,0.3965,1
INR0001752,49,Tier 2/3,Salaried,23.3,347341.0,Owned,604.0,1,1,9124.0,18240.0,Personal Loan,53978.0,24,18.74,2714.0,0.409,0.1554,0
INR0039181,44,Tier 2/3,Contract,14.7,657371.0,Family Owned,625.0,4,1,20105.0,37315.0,Two Wheeler,28530.0,36,19.23,1049.0,0.3862,0.0434,0
INR0084715,31,Bengaluru,Self Employed,6.6,1758943.0,Rented,636.0,2,0,14057.0,71401.0,Personal Loan,95610.0,24,15.36,4652.0,0.1276,0.0544,0
INR0092143,62,Tier 2/3,Salaried,32.9,473273.0,Rented,707.0,0,0,7816.0,61960.0,Two Wheeler,81076.0,36,12.69,2720.0,0.2671,0.1713,0
INR0003139,21,Bengaluru,Salaried,0.0,1979614.0,Rented,722.0,1,0,10861.0,425206.0,Consumer Durable,520501.0,60,11.55,11460.0,0.1353,0.2629,0
INR0025062,29,Mumbai,Self Employed,0.0,416412.0,Rented,640.0,1,1,13923.0,55434.0,Personal Loan,122581.0,48,16.93,3532.0,0.503,0.2944,1
INR0022510,40,Chennai,Salaried,8.5,674295.0,Rented,654.0,0,1,15739.0,57531.0,Personal Loan,205824.0,24,13.86,9869.0,0.4557,0.3052,0
INR0059236,54,Tier 2/3,Salaried,20.4,501955.0,Owned,723.0,1,0,15077.0,79502.0,Two Wheeler,39770.0,24,14.94,1927.0,0.4065,0.0792,0
INR0082139,23,Ahmedabad,Professional,0.6,528099.0,Family Owned,595.0,3,2,23304.0,72195.0,Home Improvement,209536.0,36,20.76,7869.0,0.7083,0.3968,1
INR0039009,62,Bengaluru,Self Employed,36.4,1992164.0,Owned,705.0,1,0,54594.0,191967.0,Personal Loan,614879.0,12,14.37,55316.0,0.662,0.3086,0
INR0044229,64,Pune,Salaried,30.4,446409.0,Rented,653.0,0,0,4340.0,61341.0,Personal Loan,127823.0,36,15.14,4440.0,0.236,0.2863,0
INR0002301,46,Kolkata,Self Employed,11.0,257721.0,Rented,677.0,1,0,3472.0,195509.0,Two Wheeler,20000.0,24,13.96,960.0,0.2063,0.0776,0
INR0062026,53,Ahmedabad,Salaried,17.0,489676.0,Family Owned,628.0,1,0,24045.0,66484.0,Two Wheeler,61974.0,36,15.89,2176.0,0.6426,0.1266,0
INR0046742,41,Ahmedabad,Professional,1.0,567261.0,Rented,658.0,0,1,16797.0,46095.0,Personal Loan,346402.0,24,16.39,17026.0,0.7155,0.6107,0
INR0030661,37,Delhi NCR,Salaried,15.8,806930.0,Owned,618.0,1,1,26777.0,55116.0,Personal Loan,432936.0,24,18.01,21615.0,0.7197,0.5365,0
INR0032982,58,Chennai,Salaried,24.9,899153.0,Family Owned,739.0,2,0,11634.0,25450.0,Personal Loan,65910.0,36,11.4,2170.0,0.1842,0.0733,0
INR0097270,39,Delhi NCR,Salaried,7.0,933025.0,Family Owned,549.0,1,1,15111.0,308994.0,Personal Loan,230039.0,36,20.59,8619.0,0.3052,0.2466,0
INR0068774,61,Tier 2/3,Self Employed,32.7,358821.0,Rented,762.0,1,0,4336.0,71032.0,Personal Loan,66014.0,24,8.63,3005.0,0.2455,0.184,0
INR0083716,48,Tier 2/3,Salaried,20.5,942878.0,Family Owned,674.0,1,0,6043.0,132199.0,Personal Loan,793226.0,36,15.43,27664.0,0.429,0.8413,0
INR0016140,57,Hyderabad,Salaried,25.8,1005965.0,Owned,617.0,2,1,22828.0,234239.0,Consumer Durable,816146.0,18,17.91,52040.0,0.8931,0.8113,1
INR0084127,22,Mumbai,Salaried,0.0,1283021.0,Owned,638.0,1,0,39604.0,122788.0,Home Improvement,444263.0,36,14.95,15389.0,0.5143,0.3463,0
INR0034350,33,Ahmedabad,Professional,3.0,1444694.0,Owned,599.0,2,2,45520.0,492487.0,Personal Loan,451826.0,60,21.13,12256.0,0.4799,0.3127,0
INR0028478,29,Tier 2/3,Self Employed,0.0,133516.0,Rented,655.0,0,0,2785.0,30268.0,Consumer Durable,38949.0,48,14.24,1069.0,0.3464,0.2917,0
INR0053238,23,Hyderabad,Salaried,4.8,962357.0,Rented,663.0,1,0,13462.0,344940.0,Business Loan,548467.0,24,15.2,26644.0,0.5001,0.5699,0
INR0030899,36,Bengaluru,Contract,10.6,691391.0,Rented,615.0,0,1,4028.0,122867.0,Home Improvement,524751.0,48,17.01,15145.0,0.3328,0.759,0
INR0011849,63,Mumbai,Salaried,32.1,874496.0,Family Owned,661.0,1,0,11611.0,182709.0,Consumer Durable,261385.0,24,15.32,12714.0,0.3338,0.2989,0
INR0031057,50,Tier 2/3,Self Employed,22.2,421257.0,Owned,639.0,0,0,3371.0,62119.0,Personal Loan,163622.0,36,17.28,5857.0,0.2629,0.3884,0
INR0060170,42,Tier 2/3,Professional,15.0,1121334.0,Rented,752.0,0,0,31867.0,168549.0,Personal Loan,190241.0,24,11.81,8939.0,0.4367,0.1697,0
INR0037534,59,Kolkata,Salaried,23.9,293086.0,Rented,666.0,2,0,9098.0,39261.0,Personal Loan,125183.0,24,14.68,6051.0,0.6203,0.4271,0
INR0044215,33,Tier 2/3,Salaried,0.0,522856.0,Family Owned,531.0,3,2,10908.0,36459.0,Personal Loan,185415.0,60,24.75,5415.0,0.3746,0.3546,1
INR0051778,57,Ahmedabad,Self Employed,30.1,749126.0,Rented,654.0,1,0,4414.0,80615.0,Personal Loan,91325.0,18,13.77,5645.0,0.1611,0.1219,0
INR0043518,27,Delhi NCR,Contract,1.3,627723.0,Rented,687.0,0,0,11696.0,41898.0,Business Loan,149835.0,36,14.91,5187.0,0.3228,0.2387,0
INR0029407,45,Hyderabad,Salaried,17.4,476138.0,Owned,711.0,0,0,9718.0,43474.0,Business Loan,186981.0,36,11.87,6199.0,0.4012,0.3927,0
INR0003263,47,Chennai,Professional,18.7,1649718.0,Rented,670.0,0,0,26752.0,165145.0,Personal Loan,2449924.0,36,13.32,82926.0,0.7978,1.4851,0
INR0047064,64,Delhi NCR,Salaried,33.4,713048.0,Rented,844.0,0,0,885.0,126867.0,Home Improvement,260172.0,36,8.0,8153.0,0.1521,0.3649,0
INR0038731,49,Mumbai,Salaried,12.3,1434135.0,Rented,637.0,0,1,32315.0,160031.0,Personal Loan,2473993.0,36,16.48,87570.0,1.0031,1.7251,0
INR0070380,45,Hyderabad,Professional,24.1,769425.0,Rented,729.0,0,1,12030.0,48615.0,Business Loan,230719.0,24,13.96,11073.0,0.3603,0.2999,0
INR0073656,33,Chennai,Salaried,0.1,893352.0,Rented,583.0,2,1,19639.0,136645.0,Personal Loan,187094.0,24,19.66,9491.0,0.3913,0.2094,1
INR0055674,23,Mumbai,Salaried,0.0,391935.0,Rented,576.0,0,0,1070.0,65924.0,Two Wheeler,32024.0,36,18.33,1163.0,0.0684,0.0817,0
INR0073644,65,Tier 2/3,Salaried,34.6,419429.0,Family Owned,755.0,0,0,18217.0,115440.0,Consumer Durable,59415.0,60,11.33,1302.0,0.5584,0.1417,0
INR0010081,45,Delhi NCR,Self Employed,16.4,582124.0,Owned,607.0,2,0,16929.0,36123.0,Personal Loan,82689.0,24,17.42,4105.0,0.4336,0.142,1
INR0031262,28,Chennai,Salaried,0.0,560193.0,Owned,578.0,1,4,38236.0,59222.0,Two Wheeler,102847.0,24,23.58,5416.0,0.9351,0.1836,1
INR0039511,26,Chennai,Salaried,0.0,1298150.0,Owned,660.0,3,0,5581.0,149667.0,Two Wheeler,492594.0,18,16.12,30991.0,0.3381,0.3795,0
INR0065698,63,Tier 2/3,Salaried,26.7,314371.0,Family Owned,708.0,1,0,8477.0,15579.0,Business Loan,108942.0,36,15.56,3807.0,0.4689,0.3465,0
