application_id,age,city_tier,employment_type,employment_years,annual_income_inr,residence_type,bureau_score,credit_inquiries_6m,overdue_accounts,existing_emi_inr,bank_balance_inr,loan_type,loan_amount_inr,loan_term_months,interest_rate,proposed_emi_inr,foir,loan_to_income_ratio,default
INR0078995,26,Chennai,Self Employed,0.0,,Family Owned,561.0,2,1,10110.0,66799.0,Business Loan,258972.0,24,22.03,13439.0,0.6551,0.6004,0
INR0078996,46,Delhi NCR,Salaried,9.2,478684.0,Family Owned,553.0,1,3,18193.0,184787.0,Consumer Durable,86698.0,12,24.42,8216.0,0.662,0.1811,1
INR0078997,37,Mumbai,Salaried,13.4,904703.0,Rented,683.0,0,0,9238.0,281435.0,Two Wheeler,152987.0,12,13.7,13715.0,0.3044,0.1691,0
INR0078998,32,Tier 2/3,Salaried,1.7,775537.0,Rented,613.0,0,2,25596.0,56435.0,Business Loan,891766.0,36,18.97,32675.0,0.9016,1.1499,1
INR0078999,32,Tier 2/3,Salaried,12.4,276042.0,Family Owned,646.0,2,0,7380.0,23213.0,Personal Loan,20000.0,24,16.3,982.0,0.3635,0.0725,0
INR0079000,35,Tier 2/3,Salaried,1.4,167570.0,Family Owned,647.0,0,1,3455.0,18302.0,Personal Loan,20000.0,12,17.23,1826.0,0.3782,0.1194,0
INR0079001,28,Delhi NCR,Self Employed,10.3,552705.0,Owned,627.0,1,1,33257.0,74808.0,Home Improvement,331147.0,24,19.62,16793.0,1.0867,0.5991,0
INR0079002,54,Pune,Salaried,21.9,470346.0,Rented,720.0,0,0,25258.0,26418.0,Home Improvement,101523.0,12,11.66,9004.0,0.8741,0.2158,0
INR0079003,37,Hyderabad,Salaried,4.4,455930.0,Family Owned,629.0,0,2,21895.0,20407.0,Business Loan,37852.0,24,18.34,1896.0,0.6262,0.083,0
INR0079004,35,Chennai,Self Employed,8.8,274885.0,Rented,702.0,0,0,3822.0,111490.0,Consumer Durable,26571.0,60,13.65,613.0,0.1936,0.0967,0
INR0079005,31,Tier 2/3,Salaried,0.0,228200.0,Family Owned,572.0,2,2,8938.0,7596.0,Consumer Durable,168178.0,36,20.67,6307.0,0.8017,0.737,1
INR0079006,37,Tier 2/3,Contract,3.2,435018.0,Owned,633.0,2,0,15162.0,31077.0,Home Improvement,166354.0,36,16.35,5877.0,0.5804,0.3824,0
INR0079007,23,Delhi NCR,Salaried,0.0,2707606.0,Rented,579.0,1,0,17263.0,113037.0,Two Wheeler,450064.0,12,17.36,41125.0,0.2588,0.1662,0
INR0079008,49,Mumbai,Professional,16.4,1661297.0,Family Owned,746.0,0,0,21840.0,186834.0,Home Improvement,1340809.0,12,10.42,118141.0,1.0111,0.8071,0
INR0079009,47,Delhi NCR,Professional,17.0,732159.0,Rented,569.0,3,3,17653.0,36011.0,Two Wheeler,263197.0,24,22.64,13737.0,0.5145,0.3595,1
INR0079010,35,Tier 2/3,Salaried,5.3,424364.0,Rented,584.0,1,0,8566.0,106395.0,Two Wheeler,156280.0,48,17.32,4535.0,0.3705,0.3683,0
INR0079011,60,Tier 2/3,Salaried,29.8,351650.0,Family Owned,713.0,0,0,10028.0,12289.0,Two Wheeler,82349.0,36,11.56,2718.0,0.4349,0.2342,0
INR0079012,39,Ahmedabad,Salaried,10.6,513421.0,Rented,661.0,0,0,1375.0,42371.0,Personal Loan,98945.0,36,15.27,3443.0,0.1126,0.1927,0
INR0079013,44,Mumbai,Self Employed,12.8,549502.0,Rented,674.0,0,0,2334.0,36819.0,Home Improvement,87851.0,24,12.86,4171.0,0.1421,0.1599,0
INR0079014,53,Pune,Self Employed,19.6,1119095.0,Rented,725.0,0,0,51942.0,441008.0,Personal Loan,475264.0,36,13.93,16227.0,0.731,0.4247,0
INR0079015,49,Chennai,Self Employed,14.6,478345.0,Owned,655.0,0,0,2976.0,41113.0,Consumer Durable,184653.0,24,15.75,9019.0,0.3009,0.386,0
INR0079016,61,Tier 2/3,Salaried,40.0,673684.0,Owned,751.0,0,0,37981.0,43891.0,Personal Loan,182849.0,36,9.68,5873.0,0.7811,0.2714,0
INR0079017,30,Kolkata,Self Employed,6.1,488069.0,Owned,596.0,3,2,16732.0,30060.0,Consumer Durable,152741.0,60,19.76,4026.0,0.5104,0.3129,0
INR0079018,34,Delhi NCR,Professional,4.3,1661548.0,Rented,618.0,1,1,41236.0,671989.0,Personal Loan,543002.0,36,20.1,20208.0,0.4438,0.3268,0
INR0079019,30,Bengaluru,Salaried,1.6,349087.0,Owned,627.0,2,1,9812.0,60440.0,Home Improvement,85257.0,24,15.28,4145.0,0.4798,0.2442,0
INR0079020,22,Delhi NCR,Salaried,0.0,327747.0,Owned,568.0,4,0,15790.0,82417.0,Personal Loan,263988.0,12,19.05,24334.0,1.25,0.8055,1
INR0079021,52,Hyderabad,Salaried,21.6,682318.0,Owned,641.0,1,0,4479.0,25978.0,Two Wheeler,49837.0,60,15.04,1187.0,0.0996,0.073,0
INR0079022,22,Mumbai,Contract,0.0,529856.0,Family Owned,639.0,2,0,8505.0,89539.0,Two Wheeler,87621.0,36,17.3,3137.0,0.2637,0.1654,0
INR0079023,43,Pune,Salaried,23.5,1215935.0,Rented,747.0,0,0,21080.0,84356.0,Personal Loan,832270.0,48,10.8,21431.0,0.4195,0.6845,0
INR0079024,62,Chennai,Salaried,33.8,2663467.0,Owned,755.0,0,0,9447.0,365102.0,Personal Loan,507162.0,24,10.26,23463.0,0.1483,0.1904,0
INR0079025,56,Hyderabad,Salaried,33.3,604196.0,Owned,669.0,1,0,27035.0,23391.0,Consumer Durable,364132.0,48,14.89,10113.0,0.7378,0.6027,0
INR0079026,53,Tier 2/3,Self Employed,18.6,645942.0,Owned,601.0,3,1,11986.0,45634.0,Personal Loan,170012.0,36,19.05,6237.0,0.3385,0.2632,0
INR0079027,60,Hyderabad,Salaried,34.8,1810335.0,Owned,864.0,1,0,3793.0,310106.0,Two Wheeler,1105957.0,36,8.0,34657.0,0.2549,0.6109,0
INR0079028,24,Tier 2/3,Salaried,0.0,805455.0,Owned,683.0,0,0,24957.0,91814.0,Business Loan,463722.0,18,12.9,28474.0,0.796,0.5757,0
INR0079029,31,Tier 2/3,Salaried,7.0,587434.0,Owned,606.0,3,0,6922.0,41918.0,Personal Loan,140530.0,48,17.83,4115.0,0.2255,0.2392,0
INR0079030,21,Mumbai,Salaried,0.0,307623.0,Rented,584.0,1,1,5629.0,26817.0,Consumer Durable,89442.0,60,21.31,2435.0,0.3146,0.2908,0
INR0079031,28,Mumbai,Salaried,3.9,416745.0,Owned,625.0,1,1,12255.0,56965.0,Personal Loan,150180.0,36,17.91,5423.0,0.509,0.3604,0
INR0079032,36,Delhi NCR,Salaried,1.8,420308.0,Owned,586.0,1,3,20622.0,42706.0,Two Wheeler,24350.0,36,18.49,886.0,0.6141,0.0579,0
INR0079033,29,Kolkata,Salaried,0.0,520461.0,Owned,626.0,2,0,10661.0,140442.0,Personal Loan,512848.0,36,14.98,17774.0,0.6556,0.9854,0
INR0079034,30,Pune,Salaried,1.4,768043.0,Rented,578.0,1,1,9219.0,49184.0,Business Loan,372750.0,36,19.85,13825.0,0.36,0.4853,1
INR0079035,40,Pune,Professional,8.7,1340978.0,Family Owned,677.0,2,0,48158.0,145303.0,Consumer Durable,315543.0,36,13.44,10699.0,0.5267,0.2353,0
INR0079036,61,Ahmedabad,Salaried,29.7,381328.0,Owned,661.0,2,0,7843.0,22518.0,Consumer Durable,95063.0,60,14.42,2233.0,0.3171,0.2493,0
INR0079037,27,Chennai,Salaried,0.0,343965.0,Family Owned,653.0,0,0,2039.0,21985.0,Personal Loan,74938.0,12,14.8,6757.0,0.3068,0.2179,0
INR0079038,49,Bengaluru,Contract,16.3,324301.0,Family Owned,685.0,1,0,13511.0,55776.0,Consumer Durable,56386.0,60,15.45,1355.0,0.5501,0.1739,0
INR0079039,53,Delhi NCR,Salaried,26.3,392515.0,Rented,694.0,0,0,7677.0,44700.0,Business Loan,136575.0,12,13.99,12262.0,0.6096,0.3479,0
INR0079040,31,Tier 2/3,Self Employed,0.0,191563.0,Rented,556.0,0,1,2840.0,11169.0,Personal Loan,65854.0,24,17.35,3267.0,0.3825,0.3438,0
INR0079041,36,Delhi NCR,Salaried,17.1,805174.0,Rented,594.0,0,1,5180.0,150353.0,Personal Loan,424306.0,60,18.42,10872.0,0.2392,0.527,0
INR0079042,56,Bengaluru,Self Employed,24.7,566429.0,Owned,707.0,0,0,3469.0,64051.0,Business Loan,287291.0,48,11.67,7519.0,0.2328,0.5072,0
INR0079043,56,Kolkata,Contract,23.7,381559.0,Rented,600.0,1,2,15134.0,24216.0,Personal Loan,81248.0,18,18.9,5219.0,0.6401,0.2129,1
INR0079044,38,Kolkata,Contract,7.4,290227.0,Family Owned,621.0,2,1,14171.0,168309.0,Personal Loan,45250.0,24,18.94,2280.0,0.6802,0.1559,1
INR0079045,34,Hyderabad,Self Employed,3.0,1071637.0,Owned,614.0,2,1,26274.0,88975.0,Two Wheeler,161095.0,12,20.76,14982.0,0.462,0.1503,0
INR0079046,40,Hyderabad,Salaried,11.4,1501294.0,Rented,660.0,0,0,63283.0,454959.0,Personal Loan,430947.0,18,13.82,26645.0,0.7188,0.2871,0
INR0079047,65,Tier 2/3,Professional,40.0,513555.0,Owned,776.0,0,0,9742.0,75312.0,Two Wheeler,34666.0,24,8.41,1574.0,0.2644,0.0675,0
INR0079048,52,Chennai,Salaried,27.0,549289.0,Rented,643.0,2,1,13538.0,24524.0,Business Loan,588030.0,12,17.31,53717.0,1.25,1.0705,0
INR0079049,36,Tier 2/3,Self Employed,2.5,234721.0,Rented,683.0,1,0,4609.0,21052.0,Consumer Durable,48116.0,36,15.25,1674.0,0.3212,0.205,0
INR0079050,36,Tier 2/3,Contract,4.2,214859.0,Family Owned,610.0,2,0,3547.0,34931.0,Two Wheeler,43203.0,60,14.98,1027.0,0.2555,0.2011,0
INR0079051,43,Mumbai,Salaried,12.4,519467.0,Rented,627.0,2,1,31193.0,70966.0,Personal Loan,146345.0,24,17.21,7250.0,0.8881,0.2817,0
INR0079052,58,Ahmedabad,Salaried,31.8,390282.0,Rented,671.0,0,0,3633.0,6474.0,Personal Loan,193504.0,36,12.54,6478.0,0.3109,0.4958,0
INR0079053,57,Tier 2/3,Salaried,23.4,288369.0,Rented,707.0,1,0,10322.0,107398.0,Consumer Durable,116421.0,60,12.39,2613.0,0.5383,0.4037,0
INR0079054,52,Chennai,Professional,15.3,1359299.0,Owned,656.0,0,0,19597.0,211031.0,Business Loan,1771777.0,36,14.78,61228.0,0.7135,1.3034,0
INR0079055,33,Bengaluru,Self Employed,0.0,581902.0,Family Owned,544.0,5,2,13048.0,65268.0,Consumer Durable,118369.0,36,23.22,4596.0,0.3638,0.2034,1
INR0079056,38,Bengaluru,Salaried,3.5,665913.0,Rented,665.0,0,1,35408.0,40685.0,Two Wheeler,74515.0,60,15.98,1811.0,0.6707,0.1119,0
INR0079057,40,Kolkata,Salaried,9.4,287034.0,Family Owned,736.0,0,0,1697.0,39274.0,Home Improvement,52452.0,60,12.01,1167.0,0.1197,0.1827,0
INR0079058,48,Ahmedabad,Professional,22.4,351960.0,Rented,587.0,1,1,4625.0,77221.0,Home Improvement,69243.0,24,20.88,3554.0,0.2789,0.1967,0
INR0079059,55,Chennai,Salaried,25.9,730406.0,Owned,709.0,0,0,7214.0,23610.0,Two Wheeler,102875.0,18,13.35,6338.0,0.2226,0.1408,0
INR0079060,29,Pune,Contract,0.0,221999.0,Owned,568.0,3,1,6111.0,8295.0,Two Wheeler,85939.0,36,20.46,3214.0,0.5041,0.3871,0
INR0079061,38,Pune,Self Employed,9.2,1099670.0,Owned,651.0,1,0,5092.0,678612.0,Home Improvement,1081055.0,60,16.22,26416.0,0.3438,0.9831,0
INR0079062,35,Bengaluru,Self Employed,14.1,1313886.0,Rented,675.0,0,0,26349.0,84358.0,Home Improvement,288907.0,24,11.94,13591.0,0.3648,0.2199,0
INR0079063,56,Mumbai,Salaried,38.0,1269654.0,Owned,730.0,0,0,11215.0,188980.0,Two Wheeler,403602.0,12,12.22,35900.0,0.4453,0.3179,0
INR0079064,41,Mumbai,Professional,5.6,602158.0,Owned,593.0,2,2,14768.0,90330.0,Personal Loan,358305.0,36,19.64,13250.0,0.5584,0.595,0
INR0079065,63,Chennai,Salaried,25.1,641506.0,Rented,651.0,0,1,25029.0,8587.0,Consumer Durable,476818.0,24,16.15,23380.0,0.9055,0.7433,0
INR0079066,46,Ahmedabad,Professional,14.2,1117685.0,Owned,,3,1,43505.0,107870.0,Home Improvement,410313.0,12,15.33,37098.0,0.8654,0.3671,1
INR0079067,43,Tier 2/3,Salaried,18.5,121968.0,Family Owned,614.0,1,0,3830.0,15669.0,Personal Loan,40804.0,60,15.76,987.0,0.4739,0.3345,0
INR0079068,43,Tier 2/3,Self Employed,17.5,743681.0,Owned,568.0,7,1,5313.0,91702.0,Consumer Durable,301712.0,18,21.6,19773.0,0.4048,0.4057,0
INR0079069,31,Bengaluru,Salaried,1.3,452728.0,Family Owned,567.0,6,1,14040.0,66566.0,Consumer Durable,65192.0,36,23.55,2542.0,0.4395,0.144,1
INR0079070,58,Hyderabad,Professional,30.0,662693.0,Family Owned,781.0,1,0,12583.0,27598.0,Consumer Durable,73388.0,24,9.3,3363.0,0.2888,0.1107,0
INR0079071,25,Chennai,Salaried,0.0,329097.0,Owned,551.0,1,2,13724.0,125381.0,Personal Loan,102364.0,36,20.74,3843.0,0.6406,0.311,1
INR0079072,58,Delhi NCR,Salaried,28.7,779614.0,Rented,711.0,2,0,19005.0,133225.0,Consumer Durable,493087.0,60,12.16,11007.0,0.4619,0.6325,0
INR0079073,25,Delhi NCR,Salaried,0.0,486169.0,Rented,500.0,1,3,11758.0,17890.0,Home Improvement,108662.0,36,24.24,4277.0,0.3958,0.2235,1
INR0079074,62,Tier 2/3,Salaried,32.1,182690.0,Rented,714.0,0,0,1395.0,15286.0,Personal Loan,99221.0,18,15.53,6214.0,0.4998,0.5431,0
INR0079075,50,Mumbai,Self Employed,26.8,624961.0,Owned,746.0,0,0,10123.0,48125.0,Consumer Durable,58164.0,36,9.5,1863.0,0.2301,0.0931,0
INR0079076,52,Mumbai,Salaried,24.9,328143.0,Family Owned,695.0,1,0,5140.0,53995.0,Personal Loan,174164.0,36,13.25,5889.0,0.4033,0.5308,0
INR0079077,24,Delhi NCR,Contract,0.0,684142.0,Owned,617.0,2,1,31407.0,28193.0,Two Wheeler,320936.0,36,19.55,11854.0,0.7588,0.4691,0
INR0079078,62,Hyderabad,Self Employed,34.5,346942.0,Family Owned,678.0,1,0,3717.0,22381.0,Consumer Durable,120656.0,60,13.95,2804.0,0.2256,0.3478,0
INR0079079,31,Mumbai,Salaried,9.3,,Rented,640.0,1,0,8858.0,193165.0,Two Wheeler,764298.0,12,16.12,69388.0,0.6695,0.545,0
INR0079080,48,Bengaluru,Salaried,17.6,367905.0,Owned,660.0,0,0,1618.0,6994.0,Consumer Durable,249620.0,24,14.26,12016.0,0.4447,0.6785,0
INR0079081,30,Tier 2/3,Salaried,0.0,725931.0,Rented,611.0,2,2,13669.0,191133.0,Home Improvement,261113.0,24,20.12,13304.0,0.4459,0.3597,0
INR0079082,51,Bengaluru,Self Employed,9.9,225674.0,Rented,635.0,4,3,14356.0,20830.0,Two Wheeler,37158.0,24,21.11,1912.0,0.865,0.1647,0
INR0079083,51,Pune,Salaried,26.5,1023683.0,Rented,631.0,1,0,24439.0,240444.0,Two Wheeler,128668.0,36,16.44,4552.0,0.3398,0.1257,0
INR0079084,60,Tier 2/3,Salaried,27.9,812105.0,Owned,703.0,0,0,19407.0,99984.0,Home Improvement,268626.0,48,14.92,7465.0,0.3971,0.3308,0
INR0079085,48,Ahmedabad,Self Employed,27.8,520841.0,Rented,675.0,1,0,768.0,92156.0,Consumer Durable,94599.0,36,14.79,3270.0,0.093,0.1816,0
INR0079086,48,Ahmedabad,Professional,20.5,778135.0,Owned,743.0,0,0,7582.0,87830.0,Personal Loan,526583.0,24,11.26,24607.0,0.4964,0.6767,0
INR0079087,34,Tier 2/3,Self Employed,4.5,124514.0,Family Owned,587.0,2,0,5167.0,13928.0,Personal Loan,58062.0,12,18.7,5343.0,1.0128,0.4663,0
INR0079088,28,Mumbai,Salaried,0.3,1398184.0,Rented,613.0,0,2,9859.0,425879.0,Personal Loan,1074289.0,12,20.14,99588.0,0.9393,0.7683,0
INR0079089,58,Tier 2/3,Salaried,25.6,393958.0,Owned,616.0,1,1,6280.0,30626.0,Home Improvement,126786.0,36,18.68,4627.0,0.3322,0.3218,0
INR0079090,46,Delhi NCR,Salaried,21.4,546777.0,Rented,713.0,0,0,12298.0,27179.0,Personal Loan,269158.0,36,12.97,9066.0,0.4689,0.4923,0
INR0079091,50,Mumbai,Self Employed,17.9,553220.0,Rented,612.0,1,2,9940.0,26451.0,Home Improvement,479539.0,24,20.0,24406.0,0.745,0.8668,1
INR0079092,49,Chennai,Salaried,22.0,232677.0,Family Owned,618.0,0,0,4144.0,94863.0,Home Improvement,107716.0,12,16.25,9786.0,0.7184,0.4629,1
INR0079093,63,Tier 2/3,Salaried,40.0,911624.0,Rented,688.0,1,0,23571.0,125845.0,Business Loan,234066.0,60,13.11,5339.0,0.3805,0.2568,0
INR0079094,26,Bengaluru,Salaried,0.0,1705200.0,Family Owned,602.0,2,1,19705.0,167446.0,Consumer Durable,1449877.0,18,19.43,93498.0,0.7966,0.8503,0
INR0079095,40,Mumbai,Self Employed,17.8,1180936.0,Rented,610.0,1,1,20262.0,49636.0,Two Wheeler,145625.0,60,18.56,3742.0,0.2439,0.1233,0
INR0079096,52,Mumbai,Salaried,18.7,1503948.0,Rented,580.0,2,0,50121.0,259243.0,Home Improvement,788669.0,36,18.03,28525.0,0.6275,0.5244,0
INR0079097,26,Bengaluru,Salaried,6.3,287063.0,Family Owned,638.0,0,1,6663.0,18427.0,Consumer Durable,92498.0,36,16.74,3286.0,0.4159,0.3222,0
INR0079098,63,Tier 2/3,Salaried,37.6,503735.0,Rented,735.0,0,0,19591.0,56681.0,Personal Loan,103906.0,18,11.54,6314.0,0.6171,0.2063,0
INR0079099,53,Ahmedabad,Salaried,20.7,793815.0,Owned,750.0,0,0,2465.0,46511.0,Personal Loan,82619.0,24,11.8,3882.0,0.0959,0.1041,0
INR0079100,43,Hyderabad,Salaried,11.5,533410.0,Owned,596.0,0,1,17674.0,53938.0,Home Improvement,68272.0,48,19.17,2048.0,0.4437,0.128,0
INR0079101,39,Delhi NCR,Self Employed,12.6,466686.0,Rented,668.0,1,0,11421.0,27968.0,Two Wheeler,110563.0,18,12.67,6777.0,0.4679,0.2369,0
INR0079102,64,Tier 2/3,Salaried,40.0,875368.0,Owned,675.0,1,0,25292.0,221970.0,Business Loan,240132.0,36,13.01,8093.0,0.4577,0.2743,0
INR0079103,38,Mumbai,Salaried,15.7,443815.0,Family Owned,589.0,1,1,13823.0,41828.0,Two Wheeler,82856.0,48,19.08,2481.0,0.4408,0.1867,0
INR0079104,25,Mumbai,Salaried,0.0,120000.0,Rented,603.0,5,1,3751.0,2675.0,Personal Loan,28015.0,18,20.52,1821.0,0.5572,0.2335,0
INR0079105,25,Bengaluru,Salaried,0.0,1140053.0,Owned,603.0,3,3,26165.0,332205.0,Business Loan,524248.0,36,22.18,20070.0,0.4867,0.4598,1
INR0079106,47,Chennai,Salaried,13.9,831583.0,Rented,594.0,1,1,24963.0,187807.0,Two Wheeler,71529.0,36,19.61,2644.0,0.3984,0.086,0
INR0079107,57,Tier 2/3,Salaried,26.4,859591.0,Owned,686.0,1,0,32933.0,224542.0,Consumer Durable,96295.0,24,10.96,4486.0,0.5224,0.112,0
INR0079108,63,Ahmedabad,Salaried,37.4,761258.0,Rented,710.0,0,0,13203.0,21689.0,Personal Loan,158014.0,24,12.14,7448.0,0.3255,0.2076,0
INR0079109,22,Bengaluru,Salaried,2.1,804203.0,Family Owned,568.0,3,1,24282.0,,Personal Loan,41074.0,12,19.45,3794.0,0.4189,0.0511,0
INR0079110,57,Ahmedabad,Salaried,30.0,868505.0,Family Owned,762.0,0,0,31925.0,94859.0,Home Improvement,352514.0,36,8.72,11164.0,0.5954,0.4059,0
INR0079111,50,Kolkata,Salaried,23.7,1187885.0,Owned,636.0,1,0,5491.0,70051.0,Home Improvement,241883.0,12,16.32,21983.0,0.2775,0.2036,0
INR0079112,59,Delhi NCR,Self Employed,34.5,1038964.0,Owned,811.0,0,0,17522.0,62411.0,Personal Loan,411961.0,60,10.11,8775.0,0.3037,0.3965,0
INR0079113,42,Bengaluru,Self Employed,14.5,794089.0,Rented,636.0,0,1,11944.0,182170.0,Personal Loan,115034.0,24,16.09,5637.0,0.2657,0.1449,0
INR0079114,40,Delhi NCR,Salaried,6.0,945598.0,Rented,570.0,1,2,28708.0,175547.0,Business Loan,238175.0,24,21.74,12326.0,0.5207,0.2519,0
INR0079115,21,Tier 2/3,Salaried,0.0,305019.0,Rented,563.0,2,2,11848.0,117030.0,Consumer Durable,244381.0,18,20.52,15888.0,1.0912,0.8012,1
INR0079116,51,Tier 2/3,Salaried,20.6,754961.0,Rented,661.0,0,0,5632.0,238541.0,Business Loan,312808.0,36,14.18,10719.0,0.2599,0.4143,0
INR0079117,48,Tier 2/3,Salaried,29.5,194129.0,Rented,624.0,1,0,3851.0,6517.0,Business Loan,101628.0,12,15.11,9178.0,0.8054,0.5235,0
INR0079118,53,Pune,Self Employed,21.0,877951.0,Family Owned,677.0,3,0,16852.0,114425.0,Home Improvement,421469.0,24,14.61,20358.0,0.5086,0.4801,0
INR0079119,65,Bengaluru,Salaried,40.0,514228.0,Family Owned,828.0,1,0,14922.0,106782.0,Personal Loan,117247.0,24,8.03,5305.0,0.472,0.228,0
INR0079120,28,Hyderabad,Contract,0.0,276780.0,Owned,606.0,1,1,5132.0,30962.0,Two Wheeler,41053.0,24,18.18,2053.0,0.3115,0.1483,1
INR0079121,59,Tier 2/3,Contract,21.9,177648.0,Family Owned,727.0,0,0,4451.0,5943.0,Business Loan,154910.0,48,10.07,3934.0,0.5664,0.872,0
INR0079122,52,Ahmedabad,Salaried,24.3,992929.0,Owned,646.0,0,0,28277.0,176524.0,Personal Loan,192469.0,36,15.14,6685.0,0.4225,0.1938,0
INR0079123,27,Tier 2/3,Salaried,0.0,1226783.0,Family Owned,557.0,3,0,14742.0,199146.0,Consumer Durable,359063.0,24,19.89,18255.0,0.3228,0.2927,0
INR0079124,23,Mumbai,Salaried,0.0,437376.0,Owned,523.0,2,2,14154.0,82845.0,Personal Loan,41279.0,36,24.92,1640.0,0.4333,0.0944,1
INR0079125,59,Hyderabad,Salaried,36.2,1487493.0,Rented,747.0,1,0,37937.0,228443.0,Personal Loan,439455.0,24,8.54,19984.0,0.4673,0.2954,0
INR0079126,33,Tier 2/3,Salaried,4.4,176835.0,Family Owned,566.0,3,0,9996.0,58189.0,Home Improvement,165686.0,24,20.12,8442.0,1.25,0.937,0
INR0079127,59,Hyderabad,Salaried,23.9,689364.0,Owned,716.0,0,0,28599.0,51129.0,Home Improvement,1268274.0,36,13.68,43153.0,1.249,1.8398,0
INR0079128,49,Bengaluru,Salaried,19.7,1098446.0,Family Owned,792.0,0,0,28670.0,93352.0,Personal Loan,150435.0,24,9.44,6903.0,0.3886,0.137,0
INR0079129,63,Bengaluru,Salaried,34.0,1395230.0,Owned,700.0,0,0,28898.0,186308.0,Personal Loan,225087.0,24,15.39,10955.0,0.3428,0.1613,0
INR0079130,35,Mumbai,Salaried,6.3,1286652.0,Owned,618.0,2,2,34089.0,237555.0,Personal Loan,371474.0,18,18.3,23755.0,0.5395,0.2887,1
INR0079131,55,Tier 2/3,Salaried,27.0,798774.0,Family Owned,633.0,2,0,16311.0,127486.0,Business Loan,100767.0,24,16.8,4973.0,0.3197,0.1262,0
INR0079132,65,Ahmedabad,Self Employed,40.0,1266946.0,Owned,724.0,0,0,2086.0,623027.0,Home Improvement,1117051.0,24,12.76,52982.0,0.5216,0.8817,0
INR0079133,29,Tier 2/3,Salaried,6.5,344740.0,Owned,552.0,2,0,14400.0,69414.0,Consumer Durable,117547.0,24,19.28,5942.0,0.7081,0.341,1
INR0079134,37,Delhi NCR,Salaried,7.5,1374038.0,Family Owned,628.0,0,1,23084.0,224541.0,Personal Loan,226564.0,60,17.79,5728.0,0.2516,0.1649,0
INR0079135,52,Delhi NCR,Contract,19.3,1117685.0,Owned,654.0,1,0,52927.0,165462.0,Two Wheeler,197753.0,48,14.26,5429.0,0.6265,0.1769,0
INR0079136,60,Hyderabad,Salaried,35.8,1357415.0,Rented,719.0,0,0,12453.0,20578.0,Personal Loan,300418.0,24,12.34,14189.0,0.2355,0.2213,0
INR0079137,64,Mumbai,Salaried,31.3,1781530.0,Family Owned,804.0,1,0,45555.0,844881.0,Home Improvement,748210.0,24,9.85,34476.0,0.5391,0.42,0
INR0079138,50,Pune,Self Employed,28.9,1030621.0,Rented,671.0,1,0,24558.0,16315.0,Business Loan,956280.0,48,14.79,26510.0,0.5946,0.9279,0
INR0079139,60,Bengaluru,Salaried,31.1,376891.0,Rented,769.0,0,0,11884.0,6599.0,Personal Loan,54721.0,60,9.91,1160.0,0.4153,0.1452,0
INR0079140,27,Delhi NCR,Self Employed,0.0,499824.0,Rented,578.0,1,2,11268.0,49677.0,Personal Loan,287454.0,36,20.76,10795.0,0.5297,0.5751,1
INR0079141,58,Bengaluru,Professional,31.2,1734061.0,Rented,753.0,0,0,31298.0,156231.0,Personal Loan,112874.0,18,10.07,6782.0,0.2635,0.0651,0
INR0079142,56,Tier 2/3,Self Employed,22.6,257163.0,Owned,699.0,0,0,1977.0,29507.0,Two Wheeler,20000.0,24,13.06,951.0,0.1367,0.0778,0
INR0079143,59,Pune,Salaried,30.3,1117397.0,Rented,726.0,0,0,17372.0,635581.0,Personal Loan,433688.0,36,14.69,14969.0,0.3473,0.3881,0
INR0079144,57,Pune,Salaried,29.7,1108421.0,Rented,716.0,0,0,22180.0,41814.0,Home Improvement,191425.0,36,12.74,6426.0,0.3097,0.1727,0
INR0079145,65,Kolkata,Salaried,38.4,1032717.0,Owned,815.0,0,0,21770.0,333967.0,Home Improvement,560680.0,60,8.0,11369.0,0.3851,0.5429,0
INR0079146,36,Tier 2/3,Salaried,10.0,301454.0,Rented,610.0,2,0,1622.0,73272.0,Consumer Durable,137940.0,36,19.06,5061.0,0.266,0.4576,0
INR0079147,24,Pune,Salaried,0.0,608785.0,Rented,594.0,2,3,30277.0,37879.0,Consumer Durable,287142.0,18,20.5,18665.0,0.9647,0.4717,1
INR0079148,21,Chennai,Salaried,0.0,1649658.0,Owned,627.0,2,1,50228.0,194814.0,Two Wheeler,404681.0,36,18.68,14768.0,0.4728,0.2453,0
INR0079149,31,Mumbai,Contract,6.1,873727.0,Rented,742.0,0,0,9383.0,86704.0,Consumer Durable,82449.0,36,8.75,2612.0,0.1647,0.0944,0
INR0079150,53,Kolkata,Salaried,29.6,923408.0,Owned,737.0,0,0,16315.0,162713.0,Consumer Durable,232282.0,36,11.69,7681.0,0.3118,0.2515,0
INR0079151,33,Delhi NCR,Salaried,0.0,360592.0,Family Owned,625.0,2,1,8940.0,45569.0,Business Loan,101858.0,60,18.87,2635.0,0.3852,0.2825,0
INR0079152,47,Delhi NCR,Salaried,19.7,844270.0,Family Owned,645.0,2,1,33972.0,44865.0,Consumer Durable,885279.0,36,16.87,31505.0,0.9307,1.0486,0
INR0079153,28,Tier 2/3,Salaried,4.0,120000.0,Owned,557.0,1,1,3889.0,7670.0,Home Improvement,35473.0,12,19.6,3279.0,0.7169,0.2956,0
INR0079154,35,Ahmedabad,Self Employed,6.4,440464.0,Owned,613.0,4,0,16232.0,9997.0,Two Wheeler,119859.0,48,19.08,3589.0,0.54,0.2721,0
